N, WxH, Clock, Param0, Param1, Param2
78, 160x160, 3721891, 0.1, 0.2, 3, asm1
79, 160x160, 4742820, 0.1, 0.2, 3, asm1
80, 160x160, 3593960, 0.1, 0.2, 3, asm1
81, 160x160, 3539293, 0.1, 0.2, 3, asm1
82, 160x160, 4496808, 0.1, 0.2, 3, asm1
83, 160x160, 6348040, 0.1, 0.2, 3, asm1
84, 160x160, 3550830, 0.1, 0.2, 3, asm1
85, 160x160, 4496696, 0.1, 0.2, 3, asm1
86, 160x160, 3481558, 0.1, 0.2, 3, asm1
87, 160x160, 3661861, 0.1, 0.2, 3, asm1
88, 160x160, 6804200, 0.1, 0.2, 3, asm1
89, 160x160, 3553044, 0.1, 0.2, 3, asm1
90, 160x160, 6829587, 0.1, 0.2, 3, asm1
91, 160x160, 3766791, 0.1, 0.2, 3, asm1
92, 160x160, 6073605, 0.1, 0.2, 3, asm1
93, 160x160, 8383828, 0.1, 0.2, 3, asm1
94, 160x160, 9083059, 0.1, 0.2, 3, asm1
95, 160x160, 4691720, 0.1, 0.2, 3, asm1
96, 160x160, 5225476, 0.1, 0.2, 3, asm1
97, 160x160, 3645635, 0.1, 0.2, 3, asm1
98, 160x160, 6793250, 0.1, 0.2, 3, asm1
99, 160x160, 3481303, 0.1, 0.2, 3, asm1
100, 160x160, 6250511, 0.1, 0.2, 3, asm1
